planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,descIdx,nameMatched,descShared,inferred,headcount,inheritedSub,ambiguous,orphan,multiSum,sumMatched
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","","","","","分支計畫","69793","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","2000","業務費","","","用途別一級","3954","2.業務費3,954千元，係辦理農民職業災害保險業務所需行政費用(其中委託辦理農民職業災害保險制度精進計畫3,454千元)。","2","true","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","2000","業務費","2006","水電費","用途別二級","100","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","2000","業務費","2009","通訊費","用途別二級","20","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","2000","業務費","2039","委辦費","用途別二級","3454","2.業務費3,954千元，係辦理農民職業災害保險業務所需行政費用(其中委託辦理農民職業災害保險制度精進計畫3,454千元)。","2","","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","2000","業務費","2051","物品","用途別二級","70","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","2000","業務費","2054","一般事務費","用途別二級","160","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","2000","業務費","2072","國內旅費","用途別二級","150","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","3000","設備及投資","","","用途別一級","5000","3.設備及投資5,000千元，係辦理農民職業災害保險管理系統功能擴充等。","3","true","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","5000","3.設備及投資5,000千元，係辦理農民職業災害保險管理系統功能擴充等。","3","","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","4000","獎補助費","","","用途別一級","60839","4.獎補助費60,839千元。","4","true","","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","4000","獎補助費","4025","政府機關間之補助","用途別二級","188","(1)補助勞動部勞工保險局及相關團體等辦理農民職業災害保險被保險人資格審查及申請給付相關事宜等188千元；輔導農會辦理農民職業災害保險服務業務計畫7,715千元，合共7,903千元。","5","","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","4000","獎補助費","4040","對國內團體之捐助","用途別二級","7715","(1)補助勞動部勞工保險局及相關團體等辦理農民職業災害保險被保險人資格審查及申請給付相關事宜等188千元；輔導農會辦理農民職業災害保險服務業務計畫7,715千元，合共7,903千元。","5","","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","4000","獎補助費","4055","社會保險負擔","用途別二級","52649","(2)依據農民健康保險條例第44條之1規定，農民參加農民職業災害保險之保險費，被保險人自付60%，政府補助40%，所需保險費48,712千元：<1>直轄市部分：中央政府負擔20%保險費計11,399千元=納保人數118,740人x中央負擔20%(即每人每月8元)x12個月。<2>縣(市)部分：中央政府負擔30%保險費計37,313千元=納保人數259,118人x中央負擔30%(即每人每月12元)x12個月。(3)農民因農民職業災害保險月投保金額調整所增加之保險費負擔，依立法院第10屆第6會期第15次會議修正農民健康保險條例部分條文，通過附帶決議略以，農民職業災害保險月投保金額，配合農民健康保險月投保金額提高為20,400元將連動調整，短期內(前3年)被保險人增加之保費應由中央給予協助。按保險費率0.19%、被保險人負擔60%計算，被保險人每人每月應繳保費之增加額度為8元(由15元提高至23元)，所需補助經費3,937千元。","","","","false","","","true","","",""
"6151011000","社會保險業務","24,619,487","02","農民職業災害保險業務","4000","獎補助費","4090","其他補助及捐助","用途別二級","287","(4)補助本部公告認可醫療機構，且具有職業醫學專科醫師，辦理農民職業災害保險職業病診斷評估287千元。","9","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","03","農民保險及職業災害保險監理業務","","","","","分支計畫","1500","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","03","農民保險及職業災害保險監理業務","2000","業務費","","","用途別一級","1500","2.業務費1,500千元。","2","true","true","","","","","","",""
"6151011000","社會保險業務","24,619,487","03","農民保險及職業災害保險監理業務","2000","業務費","2030","兼職費","用途別二級","1100","(1)農民保險及職業災害保險監理委員會外聘委員26人兼職費1,100千元。","3","true","","","","","","","",""
"6151011000","社會保險業務","24,619,487","03","農民保險及職業災害保險監理業務","2000","業務費","2036","按日按件計資酬金","用途別二級","120","(2)農民保險及職業災害保險監理委員會聘任兼任醫師按件審查費120千元。","4","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","03","農民保險及職業災害保險監理業務","2000","業務費","2051","物品","用途別二級","20","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","03","農民保險及職業災害保險監理業務","2000","業務費","2054","一般事務費","用途別二級","40","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","03","農民保險及職業災害保險監理業務","2000","業務費","2072","國內旅費","用途別二級","170","","","","","","","","","","",""
"6151011000","社會保險業務","24,619,487","03","農民保險及職業災害保險監理業務","2000","業務費","2081","運費","用途別二級","50","","","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","01","老年農民福利津貼業務","","","","","分支計畫","43555751","","","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","01","老年農民福利津貼業務","2000","業務費","","","用途別一級","34860","3.業務費34,860千元：係委託勞動部勞工保險局辦理老年農民福利津貼申領與核發業務26,207千元、數位轉型及永續發展等計畫8,653千元。","3","true","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","01","老年農民福利津貼業務","2000","業務費","2039","委辦費","用途別二級","34860","3.業務費34,860千元：係委託勞動部勞工保險局辦理老年農民福利津貼申領與核發業務26,207千元、數位轉型及永續發展等計畫8,653千元。","3","","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","01","老年農民福利津貼業務","4000","獎補助費","","","用途別一級","43520891","4.獎補助費43,520,891千元，係依據老年農民福利津貼暫行條例規定，估算中央政府應負擔之老年農民福利津貼所需經費。","4","true","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","01","老年農民福利津貼業務","4000","獎補助費","4065","社會福利津貼及濟助","用途別二級","43520891","4.獎補助費43,520,891千元，係依據老年農民福利津貼暫行條例規定，估算中央政府應負擔之老年農民福利津貼所需經費。","4","","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","02","老年農民喪葬慰問金業務","","","","","分支計畫","144705","","","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","02","老年農民喪葬慰問金業務","2000","業務費","","","用途別一級","273","2.業務費273千元，係辦理老年農民喪葬慰問金核發作業管理系統維護。","2","true","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","02","老年農民喪葬慰問金業務","2000","業務費","2018","資訊服務費","用途別二級","273","2.業務費273千元，係辦理老年農民喪葬慰問金核發作業管理系統維護。","2","","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","02","老年農民喪葬慰問金業務","4000","獎補助費","","","用途別一級","144432","3.獎補助費144,432千元，係發放老年農民喪葬慰問金所需經費(發放件數1,416件×每件102,000元)。","3","true","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","02","老年農民喪葬慰問金業務","4000","獎補助費","4065","社會福利津貼及濟助","用途別二級","144432","3.獎補助費144,432千元，係發放老年農民喪葬慰問金所需經費(發放件數1,416件×每件102,000元)。","3","","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","","","","","分支計畫","3048750","","","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","2000","業務費","","","用途別一級","6367","2.業務費6,367千元。","2","true","","","","","","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","2000","業務費","2009","通訊費","用途別二級","250","(1)辦理農民退休儲金相關業務等所需行政費用4,017千元。","","","true","","","","true","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","2000","業務費","2018","資訊服務費","用途別二級","2250","(1)辦理農民退休儲金相關業務等所需行政費用4,017千元。","","","true","","","","true","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","2000","業務費","2021","其他業務租金","用途別二級","240","(1)辦理農民退休儲金相關業務等所需行政費用4,017千元。","","","true","","","","true","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","2000","業務費","2036","按日按件計資酬金","用途別二級","100","(2)政策研究、法規檢討等會議出席費100千元。","4","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","2000","業務費","2051","物品","用途別二級","500","(3)農民退休儲金系統功能調整等所需經費2,250千元。","","","true","","","","true","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","2000","業務費","2054","一般事務費","用途別二級","2177","(3)農民退休儲金系統功能調整等所需經費2,250千元。","","","true","","","","true","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","2000","業務費","2072","國內旅費","用途別二級","850","(3)農民退休儲金系統功能調整等所需經費2,250千元。","","","true","","","","true","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","3000","設備及投資","","","用途別一級","2250","3.設備及投資2,250千元，係農民退休儲金系統更新及功能擴充等。","6","true","","","","","","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","2250","","","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","4000","獎補助費","","","用途別一級","3040133","4.獎補助費3,040,133千元。","7","true","","","","","","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","4000","獎補助費","4040","對國內團體之捐助","用途別二級","1373","(1)輔導農會辦理農民退休儲金服務業務計畫1,373千元。","8","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","03","農民退休儲金業務","4000","獎補助費","4065","社會福利津貼及濟助","用途別二級","3038760","(2)依據農民退休儲金條例第7條規定，農民退休儲金提繳金額依勞動部公告之勞工每月基本工資乘以提繳比率計算，提繳比率由農民於10%範圍內決定，政府依農民提繳之農民退休儲金，按月提繳相同金額，所需經費為3,038,760千元。","9","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","04","農民退休儲金監理業務","","","","","分支計畫","740","","","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","04","農民退休儲金監理業務","2000","業務費","","","用途別一級","740","2.業務費740千元。","2","true","true","","","","","","",""
"6351012400","農民福利業務","46,749,946","04","農民退休儲金監理業務","2000","業務費","2030","兼職費","用途別二級","540","(1)農民退休儲金監理會外聘委員15人兼職費540千元。","3","true","","","","","","","",""
"6351012400","農民福利業務","46,749,946","04","農民退休儲金監理業務","2000","業務費","2054","一般事務費","用途別二級","50","","","","","","","","","","",""
"6351012400","農民福利業務","46,749,946","04","農民退休儲金監理業務","2000","業務費","2072","國內旅費","用途別二級","150","","","","","","","","","","",""
